case_id,method,method_key,Precision,Recall,F1,AUC_PR,NDCG15,NDCG25,matching_policy,legacy_semantic_matches,source_findings_relative_path
Mixed_medium_22,IF-PDAG,IF-PDAG,0.4,0.5833333333333334,0.4745762711864407,0.49449687995811176,0.7744817525547457,0.8352472147247142,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/IF-PDAG_Analysis/findings.json
Mixed_medium_22,VGAE,VGAE,0.45714285714285713,0.6666666666666666,0.5423728813559322,0.6075582110231605,0.6965307219812931,0.7532515609578421,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/VGAE_Analysis/findings.json
Mixed_medium_22,GATE,GATE,0.6285714285714286,0.9166666666666666,0.7457627118644068,0.8308595691340531,0.6441720745611632,0.7840137379165767,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/GATE_Analysis/findings.json
Mixed_medium_22,DistMult,DistMult,0.4857142857142857,0.7083333333333334,0.576271186440678,0.37532614332849756,0.5676063489490196,0.7209331789644088,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/DistMult_Analysis/findings.json
Mixed_medium_22,NOTEARS,NOTEARS,0.6857142857142857,1.0,0.8135593220338984,0.830995736874506,0.5693852983715684,0.7247010553406842,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/NOTEARS_Analysis/findings.json
Mixed_medium_22,GES,GES,0.6857142857142857,1.0,0.8135593220338984,0.8612710595436163,0.4841146003044866,0.6546976578412753,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/GES_Analysis/findings.json
Mixed_medium_22,GOLEM,GOLEM,0.6285714285714286,0.9166666666666666,0.7457627118644068,0.8489828164080581,0.7400025347144878,0.8264722716301253,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/GOLEM_Analysis/findings.json
Mixed_medium_22,PC-VGAE,PCVGAE,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.9040417984439235,0.651499578352788,0.8440955335213387,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_22,PC-GATE,PCGATE,0.88,0.9166666666666666,0.8979591836734694,0.900033346569962,0.6914971216780739,0.8420910931569148,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_23,CommonNeighbors,CommonNeighbors,0.42857142857142855,0.6818181818181818,0.5263157894736843,0.31620900029410137,0.7071432720187637,0.8570661415934623,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/CommonNeighbors_Analysis/findings.json
Mixed_medium_23,Peter-Clark,Peter-Clark,0.5714285714285714,0.9090909090909091,0.7017543859649122,0.6155042105862709,0.5597160742067009,0.7369430177279922,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/Peter-Clark_Analysis/findings.json
Mixed_medium_23,GAT,GAT,0.45714285714285713,0.7272727272727273,0.5614035087719298,0.43104788772449293,0.6267461721435241,0.6267461721435241,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/GAT_Analysis/findings.json
Mixed_medium_23,CDHC,CDHC,0.42857142857142855,0.6818181818181818,0.5263157894736843,0.5543122901747317,0.8893459311349893,0.9421266804822687,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/CDHC_Analysis/findings.json
Mixed_medium_23,IF-PDAG,IF-PDAG,0.22857142857142856,0.36363636363636365,0.2807017543859649,0.09854239676678253,0.3936118447507049,0.5160166270002773,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/IF-PDAG_Analysis/findings.json
Mixed_medium_23,VGAE,VGAE,0.34285714285714286,0.5454545454545454,0.42105263157894735,0.2614169874767082,0.5633748007852422,0.6185426898852887,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/VGAE_Analysis/findings.json
Mixed_medium_23,GATE,GATE,0.6,0.9545454545454546,0.7368421052631579,0.8266059763952862,0.6296295868829581,0.8662644722726142,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/GATE_Analysis/findings.json
Mixed_medium_23,DistMult,DistMult,0.42857142857142855,0.6818181818181818,0.5263157894736843,0.4177609580842151,0.5471205311517918,0.6118288699933513,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/DistMult_Analysis/findings.json
Mixed_medium_23,NOTEARS,NOTEARS,0.5714285714285714,0.9090909090909091,0.7017543859649122,0.6417403557082387,0.6348858759410126,0.7550528608894767,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/NOTEARS_Analysis/findings.json
Mixed_medium_23,GES,GES,0.6285714285714286,1.0,0.7719298245614035,0.7315668937146961,0.5214354573484501,0.641944018803146,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/GES_Analysis/findings.json
Mixed_medium_23,GOLEM,GOLEM,0.5714285714285714,0.9090909090909091,0.7017543859649122,0.8375782540342822,0.7636887567900627,0.9157294639713516,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/GOLEM_Analysis/findings.json
Mixed_medium_23,PC-VGAE,PCVGAE,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.8809170387330281,0.7775541541447762,0.8837745457011095,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_23,PC-GATE,PCGATE,0.7142857142857143,0.9090909090909091,0.8,0.8890797148451524,0.7775541541447762,0.8872703907587822,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_23/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_24,CommonNeighbors,CommonNeighbors,0.6285714285714286,0.8148148148148148,0.7096774193548386,0.5591001288381847,0.571512554258976,0.7468789055289661,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_24/CommonNeighbors_Analysis/findings.json
