case_id,method,method_key,Precision,Recall,F1,AUC_PR,NDCG15,NDCG25,source_relative_path
Mixed_medium_09,Peter-Clark,Peter-Clark,0.47058823529411764,0.7272727272727273,0.5714285714285714,0.6716420397204661,0.7379875917929348,0.8872611182110065,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/Peter-Clark_Analysis/evaluation_results.json
Mixed_medium_09,GAT,GAT,0.6,0.9545454545454546,0.7368421052631579,0.826005474661686,0.6977511431953382,0.801705060305157,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/GAT_Analysis/evaluation_results.json
Mixed_medium_09,CDHC,CDHC,0.4,0.6363636363636364,0.4912280701754386,0.5387319493006992,0.8092587719171304,0.8092587719171304,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/CDHC_Analysis/evaluation_results.json
Mixed_medium_09,IF-PDAG,IF-PDAG,0.45714285714285713,0.7272727272727273,0.5614035087719298,0.5547225217083803,0.6325414799409711,0.8275175873757685,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/IF-PDAG_Analysis/evaluation_results.json
Mixed_medium_09,VGAE,VGAE,0.5428571428571428,0.8636363636363636,0.6666666666666666,0.6809604946182716,0.5920248551012779,0.6458374168902182,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/VGAE_Analysis/evaluation_results.json
Mixed_medium_09,GATE,GATE,0.5714285714285714,0.9090909090909091,0.7017543859649122,0.7713343043299673,0.6526580323605734,0.7830540863621387,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/GATE_Analysis/evaluation_results.json
Mixed_medium_09,DistMult,DistMult,0.5428571428571428,0.8636363636363636,0.6666666666666666,0.7794521169326758,0.71449126004889,0.8256803453343168,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/DistMult_Analysis/evaluation_results.json
Mixed_medium_09,NOTEARS,NOTEARS,0.5142857142857142,0.8181818181818182,0.6315789473684209,0.4582955552540573,0.5989229411779985,0.7318184524565381,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_09,GES,GES,0.5714285714285714,0.9090909090909091,0.7017543859649122,0.7962863657177431,0.5618343958827733,0.6193384169695034,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/GES_Analysis/evaluation_results.json
Mixed_medium_09,GOLEM,GOLEM,0.5142857142857142,0.8181818181818182,0.6315789473684209,0.6713780624738839,0.6924706989331181,0.7839175883299337,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/GOLEM_Analysis/evaluation_results.json
Mixed_medium_09,PC-VGAE,PCVGAE,0.8076923076923077,0.9545454545454546,0.875,0.8657378373730044,0.8473450594835864,0.921459740884977,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/PCVGAE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_09,PC-GATE,PCGATE,0.9047619047619048,0.8636363636363636,0.8837209302325582,0.820573509172876,0.8691274505885765,0.9487256976852049,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_09/PCGATE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_10,CommonNeighbors,CommonNeighbors,0.6571428571428571,0.92,0.7666666666666667,0.5989863225272548,0.6020981083549601,0.6908662016399494,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/CommonNeighbors_Analysis/evaluation_results.json
Mixed_medium_10,Peter-Clark,Peter-Clark,0.7096774193548387,0.88,0.7857142857142856,0.7550425381266703,0.6690895865127952,0.9128956426131466,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/Peter-Clark_Analysis/evaluation_results.json
Mixed_medium_10,GAT,GAT,0.5428571428571428,0.76,0.6333333333333332,0.47385780762295054,0.6357161208676633,0.7678689067008118,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/GAT_Analysis/evaluation_results.json
Mixed_medium_10,CDHC,CDHC,0.34285714285714286,0.48,0.39999999999999997,0.38996356818181815,0.7760055754488183,0.8589813035339374,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/CDHC_Analysis/evaluation_results.json
Mixed_medium_10,IF-PDAG,IF-PDAG,0.6285714285714286,0.88,0.7333333333333334,0.7753416103855885,0.8476377615668002,0.8983687986350747,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/IF-PDAG_Analysis/evaluation_results.json
Mixed_medium_10,VGAE,VGAE,0.5428571428571428,0.76,0.6333333333333332,0.2595664890998295,0.27642602007664024,0.6339054358221301,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/VGAE_Analysis/evaluation_results.json
Mixed_medium_10,GATE,GATE,0.7142857142857143,1.0,0.8333333333333333,0.904073140136927,0.7430803766854986,0.7918950582586709,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/GATE_Analysis/evaluation_results.json
Mixed_medium_10,DistMult,DistMult,0.42857142857142855,0.6,0.5,0.37335307444769905,0.6706731348222906,0.7679036468568459,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/DistMult_Analysis/evaluation_results.json
Mixed_medium_10,NOTEARS,NOTEARS,0.6285714285714286,0.88,0.7333333333333334,0.624975448623223,0.6400770735406078,0.7706866477550275,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_10,GES,GES,0.6857142857142857,0.96,0.7999999999999999,0.7697029128271151,0.5507767593603748,0.7192681188828233,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/GES_Analysis/evaluation_results.json
Mixed_medium_10,GOLEM,GOLEM,0.6285714285714286,0.88,0.7333333333333334,0.7132618134646164,0.6204094900949358,0.7926485943064484,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/GOLEM_Analysis/evaluation_results.json
Mixed_medium_10,PC-VGAE,PCVGAE,0.92,0.92,0.92,0.8406588537189856,0.8383235971090397,0.8814132419698351,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/PCVGAE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_10,PC-GATE,PCGATE,0.9583333333333334,0.92,0.9387755102040817,0.8770720465552523,0.8752376396516339,0.8970146661096282,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_10/PCGATE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_11,CommonNeighbors,CommonNeighbors,0.5428571428571428,0.8636363636363636,0.6666666666666666,0.3095401679203149,0.4630761044747209,0.6033947040358848,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/CommonNeighbors_Analysis/evaluation_results.json
Mixed_medium_11,Peter-Clark,Peter-Clark,0.72,0.8181818181818182,0.7659574468085107,0.7981561078077477,0.8321418991204127,0.9576559966156554,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/Peter-Clark_Analysis/evaluation_results.json
Mixed_medium_11,GAT,GAT,0.45714285714285713,0.7272727272727273,0.5614035087719298,0.29335299335497544,0.46036903266842816,0.46036903266842816,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/GAT_Analysis/evaluation_results.json
Mixed_medium_11,CDHC,CDHC,0.2571428571428571,0.4090909090909091,0.31578947368421045,0.28118269794721407,0.892210845475489,0.892210845475489,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/CDHC_Analysis/evaluation_results.json
Mixed_medium_11,IF-PDAG,IF-PDAG,0.34285714285714286,0.5454545454545454,0.42105263157894735,0.3239217015127618,0.5809949937791563,0.6522302991230341,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/IF-PDAG_Analysis/evaluation_results.json
Mixed_medium_11,VGAE,VGAE,0.4857142857142857,0.7727272727272727,0.5964912280701754,0.7528241295232014,0.9072018524652612,0.9072018524652612,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/VGAE_Analysis/evaluation_results.json
Mixed_medium_11,GATE,GATE,0.6,0.9545454545454546,0.7368421052631579,0.8846970811423005,0.7945107778771693,0.8413344325766748,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/GATE_Analysis/evaluation_results.json
Mixed_medium_11,DistMult,DistMult,0.45714285714285713,0.7272727272727273,0.5614035087719298,0.6118668064958404,0.5766405527108873,0.7534123248053815,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/DistMult_Analysis/evaluation_results.json
Mixed_medium_11,NOTEARS,NOTEARS,0.5142857142857142,0.8181818181818182,0.6315789473684209,0.6147362613349945,0.6357161208676633,0.8041522253866994,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_11,GES,GES,0.6451612903225806,0.9090909090909091,0.7547169811320754,0.8661759236063918,0.7072564343245055,0.8369796826881281,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/GES_Analysis/evaluation_results.json
Mixed_medium_11,GOLEM,GOLEM,0.5142857142857142,0.8181818181818182,0.6315789473684209,0.7391826495980142,0.7161353919624498,0.8416909153700753,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/GOLEM_Analysis/evaluation_results.json
Mixed_medium_11,PC-VGAE,PCVGAE,0.88,1.0,0.9361702127659575,0.9618830977956984,0.8494828503522297,0.9014758744553372,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/PCVGAE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_11,PC-GATE,PCGATE,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.88734503616303,0.8619170131674431,0.9007122828669172,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_11/PCGATE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_12,CommonNeighbors,CommonNeighbors,0.7142857142857143,0.9615384615384616,0.819672131147541,0.7412336751641502,0.6829032531094175,0.8118247856691925,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/CommonNeighbors_Analysis/evaluation_results.json
Mixed_medium_12,Peter-Clark,Peter-Clark,0.6571428571428571,0.8846153846153846,0.7540983606557377,0.7237320121412145,0.539003131276382,0.7127744287099342,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/Peter-Clark_Analysis/evaluation_results.json
Mixed_medium_12,GAT,GAT,0.5428571428571428,0.7307692307692307,0.6229508196721311,0.599110283915671,0.6847005128747189,0.7985713869223984,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/GAT_Analysis/evaluation_results.json
Mixed_medium_12,CDHC,CDHC,0.45714285714285713,0.6153846153846154,0.5245901639344263,0.39309249273911573,0.6969383549984329,0.7507839249390161,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/CDHC_Analysis/evaluation_results.json
Mixed_medium_12,IF-PDAG,IF-PDAG,0.5714285714285714,0.7692307692307693,0.6557377049180327,0.6923076923076923,0.8604100117710288,0.8604100117710288,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/IF-PDAG_Analysis/evaluation_results.json
Mixed_medium_12,VGAE,VGAE,0.6571428571428571,0.8846153846153846,0.7540983606557377,0.7884669188895566,0.7477007730656751,0.8040676260266245,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/VGAE_Analysis/evaluation_results.json
Mixed_medium_12,GATE,GATE,0.7142857142857143,0.9615384615384616,0.819672131147541,0.871385444391869,0.8144972059938297,0.8642250137704547,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/GATE_Analysis/evaluation_results.json
Mixed_medium_12,DistMult,DistMult,0.6285714285714286,0.8461538461538461,0.721311475409836,0.7662503608909363,0.7647939729301819,0.8266765422871385,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/DistMult_Analysis/evaluation_results.json
Mixed_medium_12,NOTEARS,NOTEARS,0.6285714285714286,0.8461538461538461,0.721311475409836,0.3688276497153857,0.6208463984355759,0.6208463984355759,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_12,GES,GES,0.6571428571428571,0.8846153846153846,0.7540983606557377,0.7308071215281734,0.6399453854227659,0.6399453854227659,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/GES_Analysis/evaluation_results.json
Mixed_medium_12,GOLEM,GOLEM,0.7428571428571429,1.0,0.8524590163934427,0.717258936176747,0.71753682174946,0.9043223347286313,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/GOLEM_Analysis/evaluation_results.json
Mixed_medium_12,PC-VGAE,PCVGAE,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.7990531684154435,0.8602227888558946,0.9070210016121178,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/PCVGAE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_12,PC-GATE,PCGATE,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7990531684154435,0.8602227888558946,0.9070210016121178,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_12/PCGATE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_13,CommonNeighbors,CommonNeighbors,0.7142857142857143,0.9259259259259259,0.8064516129032259,0.868649744338219,0.7780292383391125,0.8622016673138191,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/CommonNeighbors_Analysis/evaluation_results.json
Mixed_medium_13,Peter-Clark,Peter-Clark,0.6285714285714286,0.8148148148148148,0.7096774193548386,0.7486141421362206,0.557331966074693,0.6591804948755641,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/Peter-Clark_Analysis/evaluation_results.json
Mixed_medium_13,GAT,GAT,0.7142857142857143,0.9259259259259259,0.8064516129032259,0.7707734240728906,0.644449538332026,0.9137887796145225,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/GAT_Analysis/evaluation_results.json
Mixed_medium_13,CDHC,CDHC,0.42857142857142855,0.5555555555555556,0.48387096774193544,0.4021296658581551,0.7031119040947158,0.7569244658836563,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/CDHC_Analysis/evaluation_results.json
Mixed_medium_13,IF-PDAG,IF-PDAG,0.6285714285714286,0.8148148148148148,0.7096774193548386,0.8146759259259259,0.743888927971365,0.8199435094243386,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/IF-PDAG_Analysis/evaluation_results.json
Mixed_medium_13,VGAE,VGAE,0.6571428571428571,0.8518518518518519,0.7419354838709677,0.8495820880281423,0.8856743530789827,0.9410061704583111,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/VGAE_Analysis/evaluation_results.json
Mixed_medium_13,GATE,GATE,0.7714285714285715,1.0,0.870967741935484,0.9724299616303054,0.6980517583451745,0.7999716690595852,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/GATE_Analysis/evaluation_results.json
Mixed_medium_13,DistMult,DistMult,0.6,0.7777777777777778,0.6774193548387097,0.7130577726186978,0.6852329531118063,0.8044171971611085,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/DistMult_Analysis/evaluation_results.json
Mixed_medium_13,NOTEARS,NOTEARS,0.7714285714285715,1.0,0.870967741935484,0.7682351590576888,0.6096134923125662,0.8173436960261968,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_13,GES,GES,0.6285714285714286,0.8148148148148148,0.7096774193548386,0.7303143079904688,0.4845106404041036,0.6106921982292223,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/GES_Analysis/evaluation_results.json
Mixed_medium_13,GOLEM,GOLEM,0.7142857142857143,0.9259259259259259,0.8064516129032259,0.8331699041843137,0.7717904250772537,0.8211446444307361,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/GOLEM_Analysis/evaluation_results.json
Mixed_medium_13,PC-VGAE,PCVGAE,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.9361113472352505,0.8026392750562619,0.8863105622760953,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/PCVGAE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_13,PC-GATE,PCGATE,1.0,0.9259259259259259,0.9615384615384615,0.9076630571555978,0.7846188393286544,0.8844351952858731,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_13/PCGATE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_14,CommonNeighbors,CommonNeighbors,0.7142857142857143,0.9259259259259259,0.8064516129032259,0.8674193557050651,0.7927987672967511,0.889026050039657,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/CommonNeighbors_Analysis/evaluation_results.json
Mixed_medium_14,Peter-Clark,Peter-Clark,0.7714285714285715,1.0,0.870967741935484,0.9668498689722405,0.5077154918381506,0.7953512859530294,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/Peter-Clark_Analysis/evaluation_results.json
Mixed_medium_14,GAT,GAT,0.7714285714285715,1.0,0.870967741935484,0.9900524436693501,0.9112612005508613,0.958084855250367,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/GAT_Analysis/evaluation_results.json
Mixed_medium_14,CDHC,CDHC,0.4857142857142857,0.6296296296296297,0.5483870967741936,0.3625630355276907,0.5789465079499768,0.698190825162681,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/CDHC_Analysis/evaluation_results.json
Mixed_medium_14,IF-PDAG,IF-PDAG,0.6,0.7777777777777778,0.6774193548387097,0.7777777777777778,1.0,1.0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/IF-PDAG_Analysis/evaluation_results.json
Mixed_medium_14,VGAE,VGAE,0.7428571428571429,0.9629629629629629,0.8387096774193549,0.7468742546188861,0.6661634043501821,0.7536947729904712,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/VGAE_Analysis/evaluation_results.json
Mixed_medium_14,GATE,GATE,0.7428571428571429,0.9629629629629629,0.8387096774193549,0.8397239729704226,0.5917935853108559,0.7501257321065226,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/GATE_Analysis/evaluation_results.json
Mixed_medium_14,DistMult,DistMult,0.7428571428571429,0.9629629629629629,0.8387096774193549,0.8075091177935467,0.5980216436752053,0.6868624059544872,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/DistMult_Analysis/evaluation_results.json
Mixed_medium_14,NOTEARS,NOTEARS,0.7714285714285715,1.0,0.870967741935484,0.6475457464242432,0.5278619924580956,0.707276263180447,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_14,GES,GES,0.7714285714285715,1.0,0.870967741935484,0.9161466350007076,0.5866859649815199,0.5866859649815199,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/GES_Analysis/evaluation_results.json
Mixed_medium_14,GOLEM,GOLEM,0.7714285714285715,1.0,0.870967741935484,0.8072406789946349,0.7906359320809583,0.8910947769258578,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/GOLEM_Analysis/evaluation_results.json
Mixed_medium_14,PC-VGAE,PCVGAE,1.0,1.0,1.0,0.9978429605384859,0.6179155782300246,0.82532085516181,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/PCVGAE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_14,PC-GATE,PCGATE,0.9642857142857143,1.0,0.9818181818181818,1.0,0.6375374685700479,0.8275692331111005,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/PCGATE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_15,CommonNeighbors,CommonNeighbors,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.9172385773220811,0.9277638399499974,0.9277638399499974,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/CommonNeighbors_Analysis/evaluation_results.json
Mixed_medium_15,Peter-Clark,Peter-Clark,0.6,0.9130434782608695,0.7241379310344828,0.7442945579640032,0.6328523243570775,0.7680987240497511,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/Peter-Clark_Analysis/evaluation_results.json
Mixed_medium_15,GAT,GAT,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.8889539579457889,0.7883255995066245,0.8376798188601069,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/GAT_Analysis/evaluation_results.json
Mixed_medium_15,CDHC,CDHC,0.2857142857142857,0.43478260869565216,0.3448275862068965,0.40769439799331103,0.9138235878773888,0.9138235878773888,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/CDHC_Analysis/evaluation_results.json
Mixed_medium_15,IF-PDAG,IF-PDAG,0.42857142857142855,0.6521739130434783,0.5172413793103448,0.6521739130434783,1.0,1.0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/IF-PDAG_Analysis/evaluation_results.json
Mixed_medium_15,VGAE,VGAE,0.5142857142857142,0.782608695652174,0.6206896551724138,0.6144620700243834,0.6518209272080784,0.798459104313047,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/VGAE_Analysis/evaluation_results.json
Mixed_medium_15,GATE,GATE,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.8463433811000807,0.636505648314415,0.8080526699202555,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/GATE_Analysis/evaluation_results.json
Mixed_medium_15,DistMult,DistMult,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.9078981537717223,0.8390530993696534,0.8887809071462784,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/DistMult_Analysis/evaluation_results.json
Mixed_medium_15,NOTEARS,NOTEARS,0.6571428571428571,1.0,0.7931034482758621,0.6671990139716784,0.5914360016571328,0.7936770026853129,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_15,GES,GES,0.6,0.9130434782608695,0.7241379310344828,0.629730045596738,0.43800420501751575,0.5310544415446196,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/GES_Analysis/evaluation_results.json
Mixed_medium_15,GOLEM,GOLEM,0.6571428571428571,1.0,0.7931034482758621,0.782906310077897,0.76978372274651,0.8178227981890219,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/GOLEM_Analysis/evaluation_results.json
Mixed_medium_15,PC-VGAE,PCVGAE,0.88,0.9565217391304348,0.9166666666666666,0.9091025312912216,0.7228140397125694,0.8750107366711329,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/PCVGAE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_15,PC-GATE,PCGATE,0.88,0.9565217391304348,0.9166666666666666,0.9091025312912216,0.7228140397125694,0.8750107366711329,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/PCGATE_Analysis/1_Final_Results/evaluation/quantitative_evaluation_report.json
Mixed_medium_16,CommonNeighbors,CommonNeighbors,0.5428571428571428,0.95,0.6909090909090908,0.5802836542505276,0.6717843108864203,0.7558420667818209,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/CommonNeighbors_Analysis/evaluation_results.json
Mixed_medium_16,Peter-Clark,Peter-Clark,0.45714285714285713,0.8,0.5818181818181818,0.4488315281317075,0.4070406221308565,0.5576345936096975,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/Peter-Clark_Analysis/evaluation_results.json
Mixed_medium_16,GAT,GAT,0.5714285714285714,1.0,0.7272727272727273,0.796178960444882,0.7521956845014366,0.8807666098995451,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/GAT_Analysis/evaluation_results.json
Mixed_medium_16,CDHC,CDHC,0.2571428571428571,0.45,0.32727272727272727,0.31566393750000005,0.6508205185601091,0.7506577155380005,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/CDHC_Analysis/evaluation_results.json
Mixed_medium_16,IF-PDAG,IF-PDAG,0.37142857142857144,0.65,0.4727272727272728,0.6378125,0.9493885684853096,0.9493885684853096,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/IF-PDAG_Analysis/evaluation_results.json
Mixed_medium_16,VGAE,VGAE,0.37142857142857144,0.65,0.4727272727272728,0.5570074072400335,0.6881032136063744,0.6881032136063744,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/VGAE_Analysis/evaluation_results.json
Mixed_medium_16,GATE,GATE,0.5428571428571428,0.95,0.6909090909090908,0.6520822592625682,0.6241719753532103,0.7775965116835277,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/GATE_Analysis/evaluation_results.json
Mixed_medium_16,DistMult,DistMult,0.4857142857142857,0.85,0.6181818181818183,0.8013116753674867,0.8000715730078202,0.91045652947228,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/DistMult_Analysis/evaluation_results.json
Mixed_medium_16,NOTEARS,NOTEARS,0.5142857142857142,0.9,0.6545454545454545,0.4306310308489091,0.48232655031135485,0.6107891715080218,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/NOTEARS_Analysis/evaluation_results.json
Mixed_medium_16,GES,GES,0.5142857142857142,0.9,0.6545454545454545,0.5305214653585149,0.4493376951355722,0.5963108437100818,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/GES_Analysis/evaluation_results.json
